page_id,position_name,company_name,position_url,tag_eng,tag_kor
254450,Sr. Machine Learning Software Engineer (MG AI),하이퍼커넥트,https://www.wanted.co.kr/wd/254450,Machine Learning Engineer,머신러닝 엔지니어
271440,AI 스마트팜 시니어 백엔드 개발자,크로프트,https://www.wanted.co.kr/wd/271440,기타,기타
267077,Product Solution Architect,업스테이지,https://www.wanted.co.kr/wd/267077,기타,기타
233519,"인공지능, 알고리즘 엔지니어",럭스로보(LUXROBO),https://www.wanted.co.kr/wd/233519,AI Engineer,AI 엔지니어
261274,AI 엔지니어(AI engineer),인딥에이아이,https://www.wanted.co.kr/wd/261274,AI Engineer,AI 엔지니어
136783,AI Research Engineer(Human motion generation),시나몬,https://www.wanted.co.kr/wd/136783,AI Researcher,AI 연구원
263455,[AI반도체] Linux System Engineer,모빌린트,https://www.wanted.co.kr/wd/263455,기타,기타
270529,[스마트자동화시스템사업부] 설비유지보수(Maintenance),유진로봇,https://www.wanted.co.kr/wd/270529,기타,기타
257808,[개발운영] 주니어 AI 개발자 (병역특례 전문연구요원),누리미디어(DBpia),https://www.wanted.co.kr/wd/257808,AI Engineer,AI 엔지니어
272982,AI 기반 업무 자동화 엔지니어(전문연구요원가능),큐픽스,https://www.wanted.co.kr/wd/272982,AI Engineer,AI 엔지니어
268529,AI 솔루션 아키텍트 (AI Solution Architect),휴머스온,https://www.wanted.co.kr/wd/268529,기타,기타
265623,[クリエーションライン株式会社] AI/LLM エンジニア_근무지 일본,원티드_일본 현지 채용,https://www.wanted.co.kr/wd/265623,AI Engineer,AI 엔지니어
268545,[AI 헬스케어] 바이오 R&D 연구원,바이오컴,https://www.wanted.co.kr/wd/268545,기타,기타
253322,AI/ML 엔지니어(2년~5년),데이터노우즈,https://www.wanted.co.kr/wd/253322,AI Engineer,AI 엔지니어
257755,AI/스마트팩토리 프로젝트 매니저(PM),아하랩스,https://www.wanted.co.kr/wd/257755,기타,기타
267498,AI Product Planning Manager,모레,https://www.wanted.co.kr/wd/267498,기타,기타
134824,AI Model Production (Document AI),업스테이지,https://www.wanted.co.kr/wd/134824,AI Engineer,AI 엔지니어
261624,AI 비즈니스 전략기획 매니저,한국딥러닝,https://www.wanted.co.kr/wd/261624,기타,기타
260061,AI 솔루션 영업,애자일소다,https://www.wanted.co.kr/wd/260061,기타,기타
215978,AI Engineer (전문연 지원 가능),마인즈앤컴퍼니,https://www.wanted.co.kr/wd/215978,AI Engineer,AI 엔지니어
257605,[Tech] AI실 추천프로덕트팀 데이터엔지니어,우아한형제들(배달의민족),https://www.wanted.co.kr/wd/257605,Data Engineer,데이터 엔지니어
263453,[AI반도체] Product Test Engineer,모빌린트,https://www.wanted.co.kr/wd/263453,기타,기타
268684,C# 개발자,인라이플,https://www.wanted.co.kr/wd/268684,기타,기타
256426,AI Designer,블루밍그레이스,https://www.wanted.co.kr/wd/256426,기타,기타
255220,AI 아티스트 기획 & 전략,블루개러지(Blue Garage),https://www.wanted.co.kr/wd/255220,기타,기타
264205,AI-Powered 어플리케이션 설계 도구 개발 리더,리얼라이즈소프트,https://www.wanted.co.kr/wd/264205,기타,기타
270516,마곡/파견 AI Data Manager(PM),셀렉트스타,https://www.wanted.co.kr/wd/270516,기타,기타
57391,AI Data Manager,셀렉트스타,https://www.wanted.co.kr/wd/57391,기타,기타
260005,AI 개발자 (리더급),딥인사이트,https://www.wanted.co.kr/wd/260005,AI Engineer,AI 엔지니어
268526,AI 도입 매니저 (AI Implementation Manager),휴머스온,https://www.wanted.co.kr/wd/268526,기타,기타
261551,AI Engineer(3년 이상),포디(FODI),https://www.wanted.co.kr/wd/261551,AI Engineer,AI 엔지니어
267104,[CHAI CRE.W] 브랜드 콘텐츠 기획자 (4년 이상),차이커뮤니케이션,https://www.wanted.co.kr/wd/267104,기타,기타
263454,[AI반도체] Windows Driver Engineer,모빌린트,https://www.wanted.co.kr/wd/263454,기타,기타
252509,AI 교육 플랫폼 - 웹 프론트엔드 개발자  (재택근무 가능),캐치잇플레이(Catch it english),https://www.wanted.co.kr/wd/252509,기타,기타
265761,[AI Lab 제품기획팀] QA 엔지니어,모아데이타,https://www.wanted.co.kr/wd/265761,기타,기타
272593,react naitve 개발자 4~10년,타운즈,https://www.wanted.co.kr/wd/272593,기타,기타
258332,AI Back-End Engineer,타이드풀(TIDEPOOL),https://www.wanted.co.kr/wd/258332,기타,기타
255616,광고 및 영화(ScreenX 아이돌 다큐멘터리) 편집자,에임 스튜디오(aim studio),https://www.wanted.co.kr/wd/255616,기타,기타
248021,병역특례 전문연구요원(AI연구원),모빅랩,https://www.wanted.co.kr/wd/248021,AI Researcher,AI 연구원
271792,[as if CAILE] 제품생산팀 (생산 및 관리),스테이스마일,https://www.wanted.co.kr/wd/271792,기타,기타
247998,[개발운영] 시니어 AI 개발자,누리미디어(DBpia),https://www.wanted.co.kr/wd/247998,AI Engineer,AI 엔지니어
258769,[서울근무] AI/Big Data 서비스 해외(국내) PR 담당자,뉴엔에이아이,https://www.wanted.co.kr/wd/258769,기타,기타
248985,AI 엔지니어,원라인에이아이,https://www.wanted.co.kr/wd/248985,AI Engineer,AI 엔지니어
258837,서비스 기획 PM,인라이플,https://www.wanted.co.kr/wd/258837,기타,기타
243804,AI 개발자,르호사,https://www.wanted.co.kr/wd/243804,AI Engineer,AI 엔지니어
252584,빅데이터 엔진 개발,에스티씨랩(STCLab),https://www.wanted.co.kr/wd/252584,기타,기타
233407,AI SDK Software Engineer (C/C++),가우디오랩,https://www.wanted.co.kr/wd/233407,기타,기타
272912,LLM 기반 AI 연구개발 인력 (석사 이상),티티테라,https://www.wanted.co.kr/wd/272912,AI Researcher,AI 연구원
256217,Middleware System Backend Developer(Senior/PM),에이아이에이생명(AIA생명),https://www.wanted.co.kr/wd/256217,기타,기타
237885,[ETL/AI] Data Engineer,디써클,https://www.wanted.co.kr/wd/237885,Data Engineer,데이터 엔지니어
117659,[AI반도체] NPU Compiler Engineer (전문연구요원 가능),모빌린트,https://www.wanted.co.kr/wd/117659,기타,기타
267714,[EQST Lab] AI 보안 연구,에스케이쉴더스(SK쉴더스),https://www.wanted.co.kr/wd/267714,AI Researcher,AI 연구원
258794,퍼포먼스 마케터 1년 이상,마더브레인(Motherbrain),https://www.wanted.co.kr/wd/258794,기타,기타
262163,AI/LLM Curriculum Developer,업스테이지,https://www.wanted.co.kr/wd/262163,기타,기타
257542,"AI변호사, 리걸테크 연구원",채권도시,https://www.wanted.co.kr/wd/257542,기타,기타
263263,AI 국제 물류 스타트업 백엔드 개발자,아로아랩스,https://www.wanted.co.kr/wd/263263,기타,기타
266387,[AI반도체] Camera Sensor Engineer,모빌린트,https://www.wanted.co.kr/wd/266387,기타,기타
193794,Senior Backend Engineer (AI Platform),포티투닷(42dot),https://www.wanted.co.kr/wd/193794,기타,기타
147525,[AI반도체] Deep Learning Optimization Engineer,모빌린트,https://www.wanted.co.kr/wd/147525,Deep Learning Engineer,딥러닝 엔지니어
263224,전문연구요원_AI 개발자 (병역 특례),와디즈,https://www.wanted.co.kr/wd/263224,AI Engineer,AI 엔지니어
249889,Search Engineer,티맵모빌리티,https://www.wanted.co.kr/wd/249889,기타,기타
264644,[Technical Sales] AI/클라우드 인프라 솔루션,아이에이클라우드,https://www.wanted.co.kr/wd/264644,기타,기타
257108,SW개발 AI 개발자,더블티,https://www.wanted.co.kr/wd/257108,AI Engineer,AI 엔지니어
138941,Blockchain Core Engineer - InfraBlockchain,블록체인랩스,https://www.wanted.co.kr/wd/138941,기타,기타
258358,Clinical Research Associate,에이아이트릭스(AITRICS),https://www.wanted.co.kr/wd/258358,기타,기타
271609,AI 백엔드 개발자,미디어윌네트웍스(알바천국),https://www.wanted.co.kr/wd/271609,기타,기타
254500,AI/솔루션 B2B Marketing,포지큐브(POSICUBE),https://www.wanted.co.kr/wd/254500,기타,기타
264002,[CHAI CRE.W] 내부회계관리 담당자 (3년 이상),차이커뮤니케이션,https://www.wanted.co.kr/wd/264002,기타,기타
261693,AI 교육 콘텐츠 엔지니어,엘리스,https://www.wanted.co.kr/wd/261693,기타,기타
205410,Senior AI Researcher,모빅랩,https://www.wanted.co.kr/wd/205410,AI Researcher,AI 연구원
255555,AI 스타트업 물류 서비스 기획자,아로아랩스,https://www.wanted.co.kr/wd/255555,기타,기타
245623,AI 엔지니어,엔엑스엔랩스,https://www.wanted.co.kr/wd/245623,AI Engineer,AI 엔지니어
249020,풀스텍 개발자 (5년차 이상),파이프트리스마트팜(PAIPTREESmartFarmInc.),https://www.wanted.co.kr/wd/249020,기타,기타
261405,[Project YOUKAI] Engine Programer,보이저,https://www.wanted.co.kr/wd/261405,기타,기타
230501,UX 시니어 GUI 디자이너,라이트브레인(Rightbrain),https://www.wanted.co.kr/wd/230501,기타,기타
248963,AI Site Reliability Engineer,업스테이지,https://www.wanted.co.kr/wd/248963,기타,기타
249729,Regulatory Affairs Team Leader,루닛(Lunit),https://www.wanted.co.kr/wd/249729,기타,기타
267920,에디AI 광고 플랫폼 영업,에이아이썸,https://www.wanted.co.kr/wd/267920,기타,기타
267022,Product Specialist (Sales-VD),에이아이트릭스(AITRICS),https://www.wanted.co.kr/wd/267022,기타,기타
224154,AI Consultant (1년 이상),셀렉트스타,https://www.wanted.co.kr/wd/224154,기타,기타
50128,"Corporate Operator(Strategy, Finance, People)",에임(AIM),https://www.wanted.co.kr/wd/50128,기타,기타
269599,"[CHAI CRE.W] 퍼포먼스 마케터 (광고 캠페인, 2년~3년)",차이커뮤니케이션,https://www.wanted.co.kr/wd/269599,기타,기타
261491,AI Kit Software 개발자,인터엑스,https://www.wanted.co.kr/wd/261491,기타,기타
250669,데이터 분석가 (3년차 이상),파이프트리스마트팜(PAIPTREESmartFarmInc.),https://www.wanted.co.kr/wd/250669,Data Analyst,데이터 분석가
260524,웹(web) 개발자,하이(Haii),https://www.wanted.co.kr/wd/260524,기타,기타
75640,[AI반도체] Deep Learning Research Engineer,모빌린트,https://www.wanted.co.kr/wd/75640,Deep Learning Engineer,딥러닝 엔지니어
250426,RA Manager (의료기기 인허가 전문가),에이아이트릭스(AITRICS),https://www.wanted.co.kr/wd/250426,기타,기타
255283,＜PJ_Youkai＞ Client,보이저,https://www.wanted.co.kr/wd/255283,기타,기타
198559,AI 개발(STT/LLM),넥서스커뮤니티,https://www.wanted.co.kr/wd/198559,AI Engineer,AI 엔지니어
252276,Insurance IT Planning Specialist,에이아이에이생명(AIA생명),https://www.wanted.co.kr/wd/252276,기타,기타
147523,[AI반도체] System Software Engineer,모빌린트,https://www.wanted.co.kr/wd/147523,기타,기타
235821,Computer Vision AI Engineer_senior,파인더스에이아이,https://www.wanted.co.kr/wd/235821,AI Engineer,AI 엔지니어
253196,AI 기술 기반 콘텐츠 혁신 프로젝트 리드 엔지니어(PM),이브로드캐스팅,https://www.wanted.co.kr/wd/253196,기타,기타
243829,Product Manager,팀에버플,https://www.wanted.co.kr/wd/243829,기타,기타
257367,Technical Program Manager · AI Platform,루닛(Lunit),https://www.wanted.co.kr/wd/257367,기타,기타
246220,AD Campaign Manager,엔비티(NBT),https://www.wanted.co.kr/wd/246220,기타,기타
163297,AI DevOps,업스테이지,https://www.wanted.co.kr/wd/163297,기타,기타
250004,AI 분야 소프트웨어 (4년이상),글로벌시스템스,https://www.wanted.co.kr/wd/250004,기타,기타
246215,글로벌 캠페인 매니저(Global AD Campaign Operation),엔비티(NBT),https://www.wanted.co.kr/wd/246215,기타,기타
41597,"Communication Manager(Policy, PR, Community)",에임(AIM),https://www.wanted.co.kr/wd/41597,기타,기타
253987,SW개발팀 AI Leader 및 AI 개발,디오,https://www.wanted.co.kr/wd/253987,AI Engineer,AI 엔지니어
245961,HR Manager (조직문화 담당자),에이아이트릭스(AITRICS),https://www.wanted.co.kr/wd/245961,기타,기타
256517,[AI반도체] SCM Manager,모빌린트,https://www.wanted.co.kr/wd/256517,기타,기타
110132,(전문연구요원 가능) AI 컴파일러 엔지니어,에너자이(ENERZAi),https://www.wanted.co.kr/wd/110132,기타,기타
250411,QA Manager,에이아이트릭스(AITRICS),https://www.wanted.co.kr/wd/250411,기타,기타
143273,AI (딥러닝) 연구 및 개발자,안티그래비티,https://www.wanted.co.kr/wd/143273,AI Researcher,AI 연구원
237208,AI Model Production (LLM),업스테이지,https://www.wanted.co.kr/wd/237208,MLOps Engineer,MLOps 엔지니어
178837,Electrical Engineer (전문연구요원 가능),에니아이(Aniai),https://www.wanted.co.kr/wd/178837,기타,기타
259267,AI 기반 제품/서비스 개발자 (3년 이상),알서포트(Rsupport),https://www.wanted.co.kr/wd/259267,AI Engineer,AI 엔지니어
272820,Regulatory Affairs Manager,에어스메디컬,https://www.wanted.co.kr/wd/272820,기타,기타
272807,AI솔루션 개발자(PL),엠로(emro),https://www.wanted.co.kr/wd/272807,기타,기타
272760,Taiwan Finance Manager (중국인/대만인),코코지,https://www.wanted.co.kr/wd/272760,기타,기타
272694,AI Robotics (Embodied AI) Engineer,씨메스(CMES),https://www.wanted.co.kr/wd/272694,기타,기타
272514,리테일 광고 매니저 (Campaign Manager),펄스애드,https://www.wanted.co.kr/wd/272514,기타,기타
216442,인허가 (Regulatory Affairs) 담당,스카이랩스(SkyLabs),https://www.wanted.co.kr/wd/216442,기타,기타
271416,[CHAI CRE.W] 온라인 제휴 마케터 (4년 이상),차이커뮤니케이션,https://www.wanted.co.kr/wd/271416,기타,기타
271328,약물개발 프로세스 자동화 및 최적화 AI 연구원,보로노이,https://www.wanted.co.kr/wd/271328,AI Researcher,AI 연구원
269291,[AI반도체] NPU Core Engineer (RTL),모빌린트,https://www.wanted.co.kr/wd/269291,기타,기타
263225,AI 연동 서비스 개발자,아이스크림아트,https://www.wanted.co.kr/wd/263225,기타,기타
260038,[보안AI사업본부] 백엔드 개발자,딥노이드(Deepnoid),https://www.wanted.co.kr/wd/260038,기타,기타
204826,산업용 컴퓨터/AI 하드웨어 영업 담당자,비씨엠테크,https://www.wanted.co.kr/wd/204826,기타,기타
241005,AI Biz 담당자,셀렉트스타,https://www.wanted.co.kr/wd/241005,기타,기타
255282,＜PJ_Youkai＞ Server,보이저,https://www.wanted.co.kr/wd/255282,기타,기타
219680,AI 프로덕트 마케터(4년차 이상),드래프타입,https://www.wanted.co.kr/wd/219680,기타,기타
249522,Senior Backend Engineer · AI Platform,루닛(Lunit),https://www.wanted.co.kr/wd/249522,기타,기타
101936,[AI반도체] SoC Design Engineer,모빌린트,https://www.wanted.co.kr/wd/101936,기타,기타
247451,[Mantra株式会社] Webエンジニア／マンガ×AIスタートアップのWeb 開発リード_근무지 일본,원티드_일본 현지 채용,https://www.wanted.co.kr/wd/247451,기타,기타
247448,[Mantra株式会社] 機械学習エンジニア・リサーチャー／エンタメ×AIの最先端の研究開発をリード_근무지 일본,원티드_일본 현지 채용,https://www.wanted.co.kr/wd/247448,Machine Learning Engineer,머신러닝 엔지니어
233961,Director of Medical Affairs (M.D),보로노이,https://www.wanted.co.kr/wd/233961,기타,기타
166694,AI 연구개발 Lead,제로원에이아이,https://www.wanted.co.kr/wd/166694,AI Researcher,AI 연구원
237214,AI Model Development Strategy Manager,업스테이지,https://www.wanted.co.kr/wd/237214,기타,기타
241248,Senior QA Engineer (AI Navigation),포티투닷(42dot),https://www.wanted.co.kr/wd/241248,기타,기타
147494,Sales Manager (국내),에이아이트릭스(AITRICS),https://www.wanted.co.kr/wd/147494,기타,기타
240523,채권 관리 빅데이터/AI 플랫폼 CEO 직속 비서(CEO Staff),채권도시,https://www.wanted.co.kr/wd/240523,기타,기타
174586,AI 엔지니어 (자연어처리/컴퓨터비전),드래프티파이,https://www.wanted.co.kr/wd/174586,AI Engineer,AI 엔지니어
241600,Autonomous Robotics Ai Engineer,에스티피씨,https://www.wanted.co.kr/wd/241600,AI Engineer,AI 엔지니어
239104,"Research Scientist, AI for Neuroimaging(전문연가능)",뷰노,https://www.wanted.co.kr/wd/239104,AI Researcher,AI 연구원
240522,AI 기반 채권 관리 플랫폼 전화 상담 및 운영 담당자,채권도시,https://www.wanted.co.kr/wd/240522,기타,기타
166683,AI Back-End / Bigdata 엔지니어,제로원에이아이,https://www.wanted.co.kr/wd/166683,기타,기타
166692,AI 금융 엔지니어,제로원에이아이,https://www.wanted.co.kr/wd/166692,AI Engineer,AI 엔지니어
226037,AI Research Engineer - LLM,업스테이지,https://www.wanted.co.kr/wd/226037,AI Researcher,AI 연구원
147476,Clinical Application Specialist,에이아이트릭스(AITRICS),https://www.wanted.co.kr/wd/147476,기타,기타
236393,"구글클라우드 엔지니어 아키텍처 설계/기술지원(Data,AI/ML,Bigquery)",골든플래닛,https://www.wanted.co.kr/wd/236393,기타,기타
178993,의료AI 솔루션 임상연구 및 관리,엑소시스템즈,https://www.wanted.co.kr/wd/178993,기타,기타
226411,[하나금융융합기술원] AI Quant Researcher,하나금융티아이,https://www.wanted.co.kr/wd/226411,AI Researcher,AI 연구원
229349,B2B 사업개발 매니저(AI솔루션),엘리스,https://www.wanted.co.kr/wd/229349,기타,기타
128700,"AI 연구원 (MLOps, 엔지니어)",플루언트,https://www.wanted.co.kr/wd/128700,AI Researcher,AI 연구원
58355,AI Engineer,모플,https://www.wanted.co.kr/wd/58355,AI Engineer,AI 엔지니어
108146,Medical AI Research Engineer(Senior),웨이센(waycenInc.),https://www.wanted.co.kr/wd/108146,AI Researcher,AI 연구원
166685,LLMOps Ops / AI 모델 개발 엔지니어,제로원에이아이,https://www.wanted.co.kr/wd/166685,MLOps Engineer,MLOps 엔지니어
78417,생체신호 AI 엔지니어 (병역특례 / CTO 레벨 가능),엑소시스템즈,https://www.wanted.co.kr/wd/78417,AI Engineer,AI 엔지니어
215492,AI  최적화 엔지니어,호두에이아이랩,https://www.wanted.co.kr/wd/215492,AI Engineer,AI 엔지니어
199084,자사 제품 개발 AI 전문가,쿼리시스템즈,https://www.wanted.co.kr/wd/199084,AI Engineer,AI 엔지니어
156373,AI 개발자,굳갱랩스,https://www.wanted.co.kr/wd/156373,AI Engineer,AI 엔지니어
180431,Medical AI 의료기기 해외영업 담당자,웨이센(waycenInc.),https://www.wanted.co.kr/wd/180431,기타,기타
172533,의료 텍스트 자연어처리(NLP) AI 연구원,테서,https://www.wanted.co.kr/wd/172533,AI Researcher,AI 연구원
219919,AI기반 시뮬레이션 소프트웨어 Tech Lead,볼트윈,https://www.wanted.co.kr/wd/219919,기타,기타
186671,AI/NLP R&D Engineer (3년 이상),다이얼로그디자인에이전시,https://www.wanted.co.kr/wd/186671,AI Researcher,AI 연구원
140981,"[기업부설연구소] 플랫폼 개발팀장 [JAVA, SPRINGBOOT5+]",아인잡(AINJOB),https://www.wanted.co.kr/wd/140981,기타,기타
173891,VISION AI 연구/개발 분야 (팀장),피노키오랩,https://www.wanted.co.kr/wd/173891,AI Researcher,AI 연구원
182774,[신입] VISION AI 연구/개발 분야 (팀원),피노키오랩,https://www.wanted.co.kr/wd/182774,AI Researcher,AI 연구원
175541,VISION AI 연구/개발 분야 (팀원),피노키오랩,https://www.wanted.co.kr/wd/175541,AI Researcher,AI 연구원
187397,Sr. Backend Engineer,에이아이트릭스(AITRICS),https://www.wanted.co.kr/wd/187397,기타,기타
267481,[DATA&AI] AI Engineer,베이글코드(Bagelcode),https://www.wanted.co.kr/wd/267481,AI Engineer,AI 엔지니어
271544,NLP Engineer (LLM),에이아이트릭스(AITRICS),https://www.wanted.co.kr/wd/271544,AI Engineer,AI 엔지니어
270123,AI피부분석 스타트업 사업개발,룰루랩(lululab),https://www.wanted.co.kr/wd/270123,기타,기타
231273,웹 서비스 백엔드 개발자,이스트에이드(EST AID),https://www.wanted.co.kr/wd/231273,기타,기타
271567,AI 엔지니어,프레쉬아워,https://www.wanted.co.kr/wd/271567,AI Engineer,AI 엔지니어
272329,Computer Vision AI Engineer,한화시스템 ICT 부문,https://www.wanted.co.kr/wd/272329,AI Engineer,AI 엔지니어
269317,AI Model Solution Engineer (2년 이상),비에이치에스엔,https://www.wanted.co.kr/wd/269317,AI Engineer,AI 엔지니어
269606,AI / Backend Engineer (AI / 백엔드 엔지니어),아키스케치,https://www.wanted.co.kr/wd/269606,기타,기타
270934,[SDx] Machine Learning Engineer - 스마트팩토리 AI Researcher,현대오토에버,https://www.wanted.co.kr/wd/270934,Machine Learning Engineer,머신러닝 엔지니어
260145,Product Designer,베슬에이아이(VESSL AI),https://www.wanted.co.kr/wd/260145,기타,기타
235122,Sr. Product Designer,에이아이트릭스(AITRICS),https://www.wanted.co.kr/wd/235122,기타,기타
271791,Product Owner(AI),바비톡,https://www.wanted.co.kr/wd/271791,기타,기타
269931,[인턴] GenAI Software Engineer,피에프씨테크놀로지스,https://www.wanted.co.kr/wd/269931,기타,기타
268784,AI 엔지니어,슈퍼센트,https://www.wanted.co.kr/wd/268784,AI Engineer,AI 엔지니어
263703,AI 사업계획서/제안서 작성 담당자,팜킷,https://www.wanted.co.kr/wd/263703,기타,기타
268971,AI 엔지니어(NLP/LLM),미니레코드,https://www.wanted.co.kr/wd/268971,AI Engineer,AI 엔지니어
259852,AI/ML Engineer (전문연구요원 가능),플립션코리아,https://www.wanted.co.kr/wd/259852,AI Engineer,AI 엔지니어
270279,AI 프로덕트 엔지니어,피트크루,https://www.wanted.co.kr/wd/270279,기타,기타
266050,AI/ML 엔지니어 (1년 이상),제이제이앤컴퍼니스,https://www.wanted.co.kr/wd/266050,AI Engineer,AI 엔지니어
264326,AI 소프트웨어 엔지니어,에버엑스,https://www.wanted.co.kr/wd/264326,AI Engineer,AI 엔지니어
270773,AI 엔지니어 (3년~7년 이하),지니파이,https://www.wanted.co.kr/wd/270773,AI Engineer,AI 엔지니어
270209,AI 엔지니어(이미지 생성 AI 서비스),바이스벌사,https://www.wanted.co.kr/wd/270209,AI Engineer,AI 엔지니어
270082,AI 리서치 엔지니어,메이사,https://www.wanted.co.kr/wd/270082,AI Researcher,AI 연구원
245340,AI Engineer (1-3년),크몽(kmong),https://www.wanted.co.kr/wd/245340,AI Engineer,AI 엔지니어
235822,Computer Vision AI Engineer_Junior,파인더스에이아이,https://www.wanted.co.kr/wd/235822,AI Engineer,AI 엔지니어
259998,총무 담당자 (General Affairs),스카이랩스(SkyLabs),https://www.wanted.co.kr/wd/259998,기타,기타
270752,[Tech] Machine Learning Engineer - AI 데이터 사이언티스트,현대오토에버,https://www.wanted.co.kr/wd/270752,Machine Learning Engineer,머신러닝 엔지니어
270315,ML/AI 엔지니어,세미에이아이,https://www.wanted.co.kr/wd/270315,Machine Learning Engineer,머신러닝 엔지니어
267999,AI 리서치 엔지니어,몬드리안에이아이,https://www.wanted.co.kr/wd/267999,AI Engineer,AI 엔지니어
258781,VisionAI  PM(Project Manager),포지큐브(POSICUBE),https://www.wanted.co.kr/wd/258781,기타,기타
266984,"IoT 센서 및 클라우드 HW, SW 개발 (AI/데이터 분석 포함)",에스씨솔루션글로벌,https://www.wanted.co.kr/wd/266984,기타,기타
269229,연구분석실 인공지능팀 (자연어처리/빅데이터분석),아일리스프런티어(ailysfrontier),https://www.wanted.co.kr/wd/269229,AI Engineer,AI 엔지니어
63129,CX Operator,에임(AIM),https://www.wanted.co.kr/wd/63129,기타,기타
248953,"Software engineer (AI, Back, Fullstack)",도슨티,https://www.wanted.co.kr/wd/248953,기타,기타
211566,[COE부문] AI Modeling Engineer,한화생명보험,https://www.wanted.co.kr/wd/211566,AI Engineer,AI 엔지니어
269733,AI 엔지니어(AI engineer),인딥에이아이,https://www.wanted.co.kr/wd/269733,AI Engineer,AI 엔지니어
269482,"모바일 앱 개발자 (Flutter, iOS, Android)",에임(AIM),https://www.wanted.co.kr/wd/269482,기타,기타
270754,[Tech] Machine Learning Engineer - AI 컴퓨터 비전 기술 개발,현대오토에버,https://www.wanted.co.kr/wd/270754,Machine Learning Engineer,머신러닝 엔지니어
269298,AI Engineer(엔지니어),아이지넷(보닥),https://www.wanted.co.kr/wd/269298,AI Engineer,AI 엔지니어
269089,"AI 모델 개발자 (신입, 병역특례, 병역전문연구요원)",에이아이비즈,https://www.wanted.co.kr/wd/269089,AI Engineer,AI 엔지니어
268624,[Retail Platform Team] 시니어 프론트 엔지니어,인핸스(Enhans),https://www.wanted.co.kr/wd/268624,기타,기타
257537,인공지능(AI) 개발자,누아,https://www.wanted.co.kr/wd/257537,AI Engineer,AI 엔지니어
271291,[미리디] AI Engineer (Platform),미리디,https://www.wanted.co.kr/wd/271291,AI Engineer,AI 엔지니어
263637,[AI솔루션팀] Full-stack 개발자,크라우드웍스,https://www.wanted.co.kr/wd/263637,기타,기타
254211,[AI 로보MD] 웹 풀스택 개발자 (JAVA/Kotlin/React),아이클레이브,https://www.wanted.co.kr/wd/254211,기타,기타
265231,영상팀 팀장 (매니저/PD),리플에이아이(rippleAI),https://www.wanted.co.kr/wd/265231,기타,기타
250954,BX Designer,슈퍼브에이아이(Superb AI),https://www.wanted.co.kr/wd/250954,기타,기타
260957,AI Scientist (연구/개발),제네시스랩,https://www.wanted.co.kr/wd/260957,AI Researcher,AI 연구원
255886,AI 중계 플랫폼 PO/PM,픽셀스코프,https://www.wanted.co.kr/wd/255886,기타,기타
261051,Android Developer,인라이플,https://www.wanted.co.kr/wd/261051,기타,기타
269669,ML engineer/ AI researcher (Junior),알세미,https://www.wanted.co.kr/wd/269669,Machine Learning Engineer,머신러닝 엔지니어
268777,AI 기획자,슈퍼센트,https://www.wanted.co.kr/wd/268777,기타,기타
258496,AI 개발자,일루니,https://www.wanted.co.kr/wd/258496,AI Engineer,AI 엔지니어
266794,머신러닝 데이터 사이언티스트,아일리스,https://www.wanted.co.kr/wd/266794,Data Scientist,데이터 사이언티스트
267139,[Enterprise Solutions] Project Manager,베슬에이아이(VESSL AI),https://www.wanted.co.kr/wd/267139,기타,기타
265197,Python기반 AI(LLM) 소프트웨어 엔지니어,비알프레임,https://www.wanted.co.kr/wd/265197,AI Engineer,AI 엔지니어
267746,[AI B2B SaaS] 백엔드 개발자 (2년 이상),코발틱스,https://www.wanted.co.kr/wd/267746,기타,기타
270161,(LLM/자연어) AI 엔지니어 (5년 이상),바비톡,https://www.wanted.co.kr/wd/270161,AI Engineer,AI 엔지니어
255120,AI Engineer (병특 전문연구요원가능),코코네엠(coconeM),https://www.wanted.co.kr/wd/255120,AI Engineer,AI 엔지니어
267616,VisionAI 엔진 개발,포지큐브(POSICUBE),https://www.wanted.co.kr/wd/267616,AI Engineer,AI 엔지니어
268332,AI 모델 개발자 (신입),에이아이비즈,https://www.wanted.co.kr/wd/268332,AI Engineer,AI 엔지니어
266798,AI Engineer,블라스트,https://www.wanted.co.kr/wd/266798,AI Engineer,AI 엔지니어
264509,[인턴] AI기업 Business Research,리얼월드,https://www.wanted.co.kr/wd/264509,기타,기타
267405,AI Engineer,파워테스크,https://www.wanted.co.kr/wd/267405,AI Engineer,AI 엔지니어
256995,AI 엔지니어 (Stable diffusion / VITON),룩코,https://www.wanted.co.kr/wd/256995,AI Engineer,AI 엔지니어
267516,프로덕트 매니저 (Retail),페이히어,https://www.wanted.co.kr/wd/267516,기타,기타
257689,AI ML 엔지니어,비상교육,https://www.wanted.co.kr/wd/257689,AI Engineer,AI 엔지니어
261596,[Healthacre BU] AI Engineer,삼양식품,https://www.wanted.co.kr/wd/261596,AI Engineer,AI 엔지니어
218810,AI engineer (prompt engineer),도슨티,https://www.wanted.co.kr/wd/218810,AI Engineer,AI 엔지니어
253419,AI 로보틱스 SW 품질 QA 담당자,씨메스(CMES),https://www.wanted.co.kr/wd/253419,기타,기타
269067,[인턴] [채널톡] AI Team Intern - speech,채널코퍼레이션,https://www.wanted.co.kr/wd/269067,AI Engineer,AI 엔지니어
239402,AI Project Manager,메이아이,https://www.wanted.co.kr/wd/239402,기타,기타
