page_id,position_name,company_name,position_url
272912,LLM 기반 AI 연구개발 인력 (석사 이상),티티테라,https://www.wanted.co.kr/wd/272912
256217,Middleware System Backend Developer(Senior/PM),에이아이에이생명(AIA생명),https://www.wanted.co.kr/wd/256217
237885,[ETL/AI] Data Engineer,디써클,https://www.wanted.co.kr/wd/237885
117659,[AI반도체] NPU Compiler Engineer (전문연구요원 가능),모빌린트,https://www.wanted.co.kr/wd/117659
267714,[EQST Lab] AI 보안 연구,에스케이쉴더스(SK쉴더스),https://www.wanted.co.kr/wd/267714
258794,퍼포먼스 마케터 1년 이상,마더브레인(Motherbrain),https://www.wanted.co.kr/wd/258794
262163,AI/LLM Curriculum Developer,업스테이지,https://www.wanted.co.kr/wd/262163
257542,"AI변호사, 리걸테크 연구원",채권도시,https://www.wanted.co.kr/wd/257542
263263,AI 국제 물류 스타트업 백엔드 개발자,아로아랩스,https://www.wanted.co.kr/wd/263263
266387,[AI반도체] Camera Sensor Engineer,모빌린트,https://www.wanted.co.kr/wd/266387
193794,Senior Backend Engineer (AI Platform),포티투닷(42dot),https://www.wanted.co.kr/wd/193794
147525,[AI반도체] Deep Learning Optimization Engineer,모빌린트,https://www.wanted.co.kr/wd/147525
263224,전문연구요원_AI 개발자 (병역 특례),와디즈,https://www.wanted.co.kr/wd/263224
249889,Search Engineer,티맵모빌리티,https://www.wanted.co.kr/wd/249889
264644,[Technical Sales] AI/클라우드 인프라 솔루션,아이에이클라우드,https://www.wanted.co.kr/wd/264644
257108,SW개발 AI 개발자,더블티,https://www.wanted.co.kr/wd/257108
138941,Blockchain Core Engineer - InfraBlockchain,블록체인랩스,https://www.wanted.co.kr/wd/138941
258358,Clinical Research Associate,에이아이트릭스(AITRICS),https://www.wanted.co.kr/wd/258358
271609,AI 백엔드 개발자,미디어윌네트웍스(알바천국),https://www.wanted.co.kr/wd/271609
254500,AI/솔루션 B2B Marketing,포지큐브(POSICUBE),https://www.wanted.co.kr/wd/254500
264002,[CHAI CRE.W] 내부회계관리 담당자 (3년 이상),차이커뮤니케이션,https://www.wanted.co.kr/wd/264002
261693,AI 교육 콘텐츠 엔지니어,엘리스,https://www.wanted.co.kr/wd/261693
205410,Senior AI Researcher,모빅랩,https://www.wanted.co.kr/wd/205410
255555,AI 스타트업 물류 서비스 기획자,아로아랩스,https://www.wanted.co.kr/wd/255555
245623,AI 엔지니어,엔엑스엔랩스,https://www.wanted.co.kr/wd/245623
249020,풀스텍 개발자 (5년차 이상),파이프트리스마트팜(PAIPTREESmartFarmInc.),https://www.wanted.co.kr/wd/249020
261405,[Project YOUKAI] Engine Programer,보이저,https://www.wanted.co.kr/wd/261405
230501,UX 시니어 GUI 디자이너,라이트브레인(Rightbrain),https://www.wanted.co.kr/wd/230501
248963,AI Site Reliability Engineer,업스테이지,https://www.wanted.co.kr/wd/248963
249729,Regulatory Affairs Team Leader,루닛(Lunit),https://www.wanted.co.kr/wd/249729
267920,에디AI 광고 플랫폼 영업,에이아이썸,https://www.wanted.co.kr/wd/267920
267022,Product Specialist (Sales-VD),에이아이트릭스(AITRICS),https://www.wanted.co.kr/wd/267022
224154,AI Consultant (1년 이상),셀렉트스타,https://www.wanted.co.kr/wd/224154
50128,"Corporate Operator(Strategy, Finance, People)",에임(AIM),https://www.wanted.co.kr/wd/50128
269599,"[CHAI CRE.W] 퍼포먼스 마케터 (광고 캠페인, 2년~3년)",차이커뮤니케이션,https://www.wanted.co.kr/wd/269599
261491,AI Kit Software 개발자,인터엑스,https://www.wanted.co.kr/wd/261491
250669,데이터 분석가 (3년차 이상),파이프트리스마트팜(PAIPTREESmartFarmInc.),https://www.wanted.co.kr/wd/250669
260524,웹(web) 개발자,하이(Haii),https://www.wanted.co.kr/wd/260524
75640,[AI반도체] Deep Learning Research Engineer,모빌린트,https://www.wanted.co.kr/wd/75640
250426,RA Manager (의료기기 인허가 전문가),에이아이트릭스(AITRICS),https://www.wanted.co.kr/wd/250426
255283,＜PJ_Youkai＞ Client,보이저,https://www.wanted.co.kr/wd/255283
198559,AI 개발(STT/LLM),넥서스커뮤니티,https://www.wanted.co.kr/wd/198559
252276,Insurance IT Planning Specialist,에이아이에이생명(AIA생명),https://www.wanted.co.kr/wd/252276
147523,[AI반도체] System Software Engineer,모빌린트,https://www.wanted.co.kr/wd/147523
235821,Computer Vision AI Engineer_senior,파인더스에이아이,https://www.wanted.co.kr/wd/235821
253196,AI 기술 기반 콘텐츠 혁신 프로젝트 리드 엔지니어(PM),이브로드캐스팅,https://www.wanted.co.kr/wd/253196
243829,Product Manager,팀에버플,https://www.wanted.co.kr/wd/243829
257367,Technical Program Manager · AI Platform,루닛(Lunit),https://www.wanted.co.kr/wd/257367
246220,AD Campaign Manager,엔비티(NBT),https://www.wanted.co.kr/wd/246220
163297,AI DevOps,업스테이지,https://www.wanted.co.kr/wd/163297
250004,AI 분야 소프트웨어 (4년이상),글로벌시스템스,https://www.wanted.co.kr/wd/250004
246215,글로벌 캠페인 매니저(Global AD Campaign Operation),엔비티(NBT),https://www.wanted.co.kr/wd/246215
41597,"Communication Manager(Policy, PR, Community)",에임(AIM),https://www.wanted.co.kr/wd/41597
253987,SW개발팀 AI Leader 및 AI 개발,디오,https://www.wanted.co.kr/wd/253987
245961,HR Manager (조직문화 담당자),에이아이트릭스(AITRICS),https://www.wanted.co.kr/wd/245961
256517,[AI반도체] SCM Manager,모빌린트,https://www.wanted.co.kr/wd/256517
110132,(전문연구요원 가능) AI 컴파일러 엔지니어,에너자이(ENERZAi),https://www.wanted.co.kr/wd/110132
250411,QA Manager,에이아이트릭스(AITRICS),https://www.wanted.co.kr/wd/250411
143273,AI (딥러닝) 연구 및 개발자,안티그래비티,https://www.wanted.co.kr/wd/143273
237208,AI Model Production (LLM),업스테이지,https://www.wanted.co.kr/wd/237208
178837,Electrical Engineer (전문연구요원 가능),에니아이(Aniai),https://www.wanted.co.kr/wd/178837
259267,AI 기반 제품/서비스 개발자 (3년 이상),알서포트(Rsupport),https://www.wanted.co.kr/wd/259267
272820,Regulatory Affairs Manager,에어스메디컬,https://www.wanted.co.kr/wd/272820
272807,AI솔루션 개발자(PL),엠로(emro),https://www.wanted.co.kr/wd/272807
272760,Taiwan Finance Manager (중국인/대만인),코코지,https://www.wanted.co.kr/wd/272760
272694,AI Robotics (Embodied AI) Engineer,씨메스(CMES),https://www.wanted.co.kr/wd/272694
272514,리테일 광고 매니저 (Campaign Manager),펄스애드,https://www.wanted.co.kr/wd/272514
216442,인허가 (Regulatory Affairs) 담당,스카이랩스(SkyLabs),https://www.wanted.co.kr/wd/216442
271416,[CHAI CRE.W] 온라인 제휴 마케터 (4년 이상),차이커뮤니케이션,https://www.wanted.co.kr/wd/271416
271328,약물개발 프로세스 자동화 및 최적화 AI 연구원,보로노이,https://www.wanted.co.kr/wd/271328
269291,[AI반도체] NPU Core Engineer (RTL),모빌린트,https://www.wanted.co.kr/wd/269291
263225,AI 연동 서비스 개발자,아이스크림아트,https://www.wanted.co.kr/wd/263225
260038,[보안AI사업본부] 백엔드 개발자,딥노이드(Deepnoid),https://www.wanted.co.kr/wd/260038
204826,산업용 컴퓨터/AI 하드웨어 영업 담당자,비씨엠테크,https://www.wanted.co.kr/wd/204826
241005,AI Biz 담당자,셀렉트스타,https://www.wanted.co.kr/wd/241005
255282,＜PJ_Youkai＞ Server,보이저,https://www.wanted.co.kr/wd/255282
219680,AI 프로덕트 마케터(4년차 이상),드래프타입,https://www.wanted.co.kr/wd/219680
249522,Senior Backend Engineer · AI Platform,루닛(Lunit),https://www.wanted.co.kr/wd/249522
101936,[AI반도체] SoC Design Engineer,모빌린트,https://www.wanted.co.kr/wd/101936
247451,[Mantra株式会社] Webエンジニア／マンガ×AIスタートアップのWeb 開発リード_근무지 일본,원티드_일본 현지 채용,https://www.wanted.co.kr/wd/247451
247448,[Mantra株式会社] 機械学習エンジニア・リサーチャー／エンタメ×AIの最先端の研究開発をリード_근무지 일본,원티드_일본 현지 채용,https://www.wanted.co.kr/wd/247448
233961,Director of Medical Affairs (M.D),보로노이,https://www.wanted.co.kr/wd/233961
166694,AI 연구개발 Lead,제로원에이아이,https://www.wanted.co.kr/wd/166694
237214,AI Model Development Strategy Manager,업스테이지,https://www.wanted.co.kr/wd/237214
241248,Senior QA Engineer (AI Navigation),포티투닷(42dot),https://www.wanted.co.kr/wd/241248
147494,Sales Manager (국내),에이아이트릭스(AITRICS),https://www.wanted.co.kr/wd/147494
240523,채권 관리 빅데이터/AI 플랫폼 CEO 직속 비서(CEO Staff),채권도시,https://www.wanted.co.kr/wd/240523
174586,AI 엔지니어 (자연어처리/컴퓨터비전),드래프티파이,https://www.wanted.co.kr/wd/174586
241600,Autonomous Robotics Ai Engineer,에스티피씨,https://www.wanted.co.kr/wd/241600
239104,"Research Scientist, AI for Neuroimaging(전문연가능)",뷰노,https://www.wanted.co.kr/wd/239104
240522,AI 기반 채권 관리 플랫폼 전화 상담 및 운영 담당자,채권도시,https://www.wanted.co.kr/wd/240522
166683,AI Back-End / Bigdata 엔지니어,제로원에이아이,https://www.wanted.co.kr/wd/166683
166692,AI 금융 엔지니어,제로원에이아이,https://www.wanted.co.kr/wd/166692
226037,AI Research Engineer - LLM,업스테이지,https://www.wanted.co.kr/wd/226037
147476,Clinical Application Specialist,에이아이트릭스(AITRICS),https://www.wanted.co.kr/wd/147476
236393,"구글클라우드 엔지니어 아키텍처 설계/기술지원(Data,AI/ML,Bigquery)",골든플래닛,https://www.wanted.co.kr/wd/236393
178993,의료AI 솔루션 임상연구 및 관리,엑소시스템즈,https://www.wanted.co.kr/wd/178993
226411,[하나금융융합기술원] AI Quant Researcher,하나금융티아이,https://www.wanted.co.kr/wd/226411
229349,B2B 사업개발 매니저(AI솔루션),엘리스,https://www.wanted.co.kr/wd/229349
128700,"AI 연구원 (MLOps, 엔지니어)",플루언트,https://www.wanted.co.kr/wd/128700
58355,AI Engineer,모플,https://www.wanted.co.kr/wd/58355
108146,Medical AI Research Engineer(Senior),웨이센(waycenInc.),https://www.wanted.co.kr/wd/108146
166685,LLMOps Ops / AI 모델 개발 엔지니어,제로원에이아이,https://www.wanted.co.kr/wd/166685
78417,생체신호 AI 엔지니어 (병역특례 / CTO 레벨 가능),엑소시스템즈,https://www.wanted.co.kr/wd/78417
215492,AI  최적화 엔지니어,호두에이아이랩,https://www.wanted.co.kr/wd/215492
199084,자사 제품 개발 AI 전문가,쿼리시스템즈,https://www.wanted.co.kr/wd/199084
156373,AI 개발자,굳갱랩스,https://www.wanted.co.kr/wd/156373
180431,Medical AI 의료기기 해외영업 담당자,웨이센(waycenInc.),https://www.wanted.co.kr/wd/180431
172533,의료 텍스트 자연어처리(NLP) AI 연구원,테서,https://www.wanted.co.kr/wd/172533
219919,AI기반 시뮬레이션 소프트웨어 Tech Lead,볼트윈,https://www.wanted.co.kr/wd/219919
186671,AI/NLP R&D Engineer (3년 이상),다이얼로그디자인에이전시,https://www.wanted.co.kr/wd/186671
140981,"[기업부설연구소] 플랫폼 개발팀장 [JAVA, SPRINGBOOT5+]",아인잡(AINJOB),https://www.wanted.co.kr/wd/140981
173891,VISION AI 연구/개발 분야 (팀장),피노키오랩,https://www.wanted.co.kr/wd/173891
182774,[신입] VISION AI 연구/개발 분야 (팀원),피노키오랩,https://www.wanted.co.kr/wd/182774
175541,VISION AI 연구/개발 분야 (팀원),피노키오랩,https://www.wanted.co.kr/wd/175541
187397,Sr. Backend Engineer,에이아이트릭스(AITRICS),https://www.wanted.co.kr/wd/187397
267481,[DATA&AI] AI Engineer,베이글코드(Bagelcode),https://www.wanted.co.kr/wd/267481
271544,NLP Engineer (LLM),에이아이트릭스(AITRICS),https://www.wanted.co.kr/wd/271544
270123,AI피부분석 스타트업 사업개발,룰루랩(lululab),https://www.wanted.co.kr/wd/270123
231273,웹 서비스 백엔드 개발자,이스트에이드(EST AID),https://www.wanted.co.kr/wd/231273
271567,AI 엔지니어,프레쉬아워,https://www.wanted.co.kr/wd/271567
272329,Computer Vision AI Engineer,한화시스템 ICT 부문,https://www.wanted.co.kr/wd/272329
269317,AI Model Solution Engineer (2년 이상),비에이치에스엔,https://www.wanted.co.kr/wd/269317
269606,AI / Backend Engineer (AI / 백엔드 엔지니어),아키스케치,https://www.wanted.co.kr/wd/269606
270934,[SDx] Machine Learning Engineer - 스마트팩토리 AI Researcher,현대오토에버,https://www.wanted.co.kr/wd/270934
260145,Product Designer,베슬에이아이(VESSL AI),https://www.wanted.co.kr/wd/260145
235122,Sr. Product Designer,에이아이트릭스(AITRICS),https://www.wanted.co.kr/wd/235122
271791,Product Owner(AI),바비톡,https://www.wanted.co.kr/wd/271791
269931,[인턴] GenAI Software Engineer,피에프씨테크놀로지스,https://www.wanted.co.kr/wd/269931
268784,AI 엔지니어,슈퍼센트,https://www.wanted.co.kr/wd/268784
263703,AI 사업계획서/제안서 작성 담당자,팜킷,https://www.wanted.co.kr/wd/263703
268971,AI 엔지니어(NLP/LLM),미니레코드,https://www.wanted.co.kr/wd/268971
259852,AI/ML Engineer (전문연구요원 가능),플립션코리아,https://www.wanted.co.kr/wd/259852
270279,AI 프로덕트 엔지니어,피트크루,https://www.wanted.co.kr/wd/270279
266050,AI/ML 엔지니어 (1년 이상),제이제이앤컴퍼니스,https://www.wanted.co.kr/wd/266050
264326,AI 소프트웨어 엔지니어,에버엑스,https://www.wanted.co.kr/wd/264326
270773,AI 엔지니어 (3년~7년 이하),지니파이,https://www.wanted.co.kr/wd/270773
270209,AI 엔지니어(이미지 생성 AI 서비스),바이스벌사,https://www.wanted.co.kr/wd/270209
270082,AI 리서치 엔지니어,메이사,https://www.wanted.co.kr/wd/270082
245340,AI Engineer (1-3년),크몽(kmong),https://www.wanted.co.kr/wd/245340
235822,Computer Vision AI Engineer_Junior,파인더스에이아이,https://www.wanted.co.kr/wd/235822
259998,총무 담당자 (General Affairs),스카이랩스(SkyLabs),https://www.wanted.co.kr/wd/259998
270752,[Tech] Machine Learning Engineer - AI 데이터 사이언티스트,현대오토에버,https://www.wanted.co.kr/wd/270752
270315,ML/AI 엔지니어,세미에이아이,https://www.wanted.co.kr/wd/270315
267999,AI 리서치 엔지니어,몬드리안에이아이,https://www.wanted.co.kr/wd/267999
258781,VisionAI  PM(Project Manager),포지큐브(POSICUBE),https://www.wanted.co.kr/wd/258781
266984,"IoT 센서 및 클라우드 HW, SW 개발 (AI/데이터 분석 포함)",에스씨솔루션글로벌,https://www.wanted.co.kr/wd/266984
269229,연구분석실 인공지능팀 (자연어처리/빅데이터분석),아일리스프런티어(ailysfrontier),https://www.wanted.co.kr/wd/269229
63129,CX Operator,에임(AIM),https://www.wanted.co.kr/wd/63129
248953,"Software engineer (AI, Back, Fullstack)",도슨티,https://www.wanted.co.kr/wd/248953
211566,[COE부문] AI Modeling Engineer,한화생명보험,https://www.wanted.co.kr/wd/211566
269733,AI 엔지니어(AI engineer),인딥에이아이,https://www.wanted.co.kr/wd/269733
269482,"모바일 앱 개발자 (Flutter, iOS, Android)",에임(AIM),https://www.wanted.co.kr/wd/269482
270754,[Tech] Machine Learning Engineer - AI 컴퓨터 비전 기술 개발,현대오토에버,https://www.wanted.co.kr/wd/270754
269298,AI Engineer(엔지니어),아이지넷(보닥),https://www.wanted.co.kr/wd/269298
269089,"AI 모델 개발자 (신입, 병역특례, 병역전문연구요원)",에이아이비즈,https://www.wanted.co.kr/wd/269089
268624,[Retail Platform Team] 시니어 프론트 엔지니어,인핸스(Enhans),https://www.wanted.co.kr/wd/268624
257537,인공지능(AI) 개발자,누아,https://www.wanted.co.kr/wd/257537
271291,[미리디] AI Engineer (Platform),미리디,https://www.wanted.co.kr/wd/271291
263637,[AI솔루션팀] Full-stack 개발자,크라우드웍스,https://www.wanted.co.kr/wd/263637
254211,[AI 로보MD] 웹 풀스택 개발자 (JAVA/Kotlin/React),아이클레이브,https://www.wanted.co.kr/wd/254211
265231,영상팀 팀장 (매니저/PD),리플에이아이(rippleAI),https://www.wanted.co.kr/wd/265231
250954,BX Designer,슈퍼브에이아이(Superb AI),https://www.wanted.co.kr/wd/250954
260957,AI Scientist (연구/개발),제네시스랩,https://www.wanted.co.kr/wd/260957
255886,AI 중계 플랫폼 PO/PM,픽셀스코프,https://www.wanted.co.kr/wd/255886
261051,Android Developer,인라이플,https://www.wanted.co.kr/wd/261051
269669,ML engineer/ AI researcher (Junior),알세미,https://www.wanted.co.kr/wd/269669
268777,AI 기획자,슈퍼센트,https://www.wanted.co.kr/wd/268777
258496,AI 개발자,일루니,https://www.wanted.co.kr/wd/258496
266794,머신러닝 데이터 사이언티스트,아일리스,https://www.wanted.co.kr/wd/266794
267139,[Enterprise Solutions] Project Manager,베슬에이아이(VESSL AI),https://www.wanted.co.kr/wd/267139
265197,Python기반 AI(LLM) 소프트웨어 엔지니어,비알프레임,https://www.wanted.co.kr/wd/265197
267746,[AI B2B SaaS] 백엔드 개발자 (2년 이상),코발틱스,https://www.wanted.co.kr/wd/267746
270161,(LLM/자연어) AI 엔지니어 (5년 이상),바비톡,https://www.wanted.co.kr/wd/270161
255120,AI Engineer (병특 전문연구요원가능),코코네엠(coconeM),https://www.wanted.co.kr/wd/255120
267616,VisionAI 엔진 개발,포지큐브(POSICUBE),https://www.wanted.co.kr/wd/267616
268332,AI 모델 개발자 (신입),에이아이비즈,https://www.wanted.co.kr/wd/268332
266798,AI Engineer,블라스트,https://www.wanted.co.kr/wd/266798
264509,[인턴] AI기업 Business Research,리얼월드,https://www.wanted.co.kr/wd/264509
267405,AI Engineer,파워테스크,https://www.wanted.co.kr/wd/267405
256995,AI 엔지니어 (Stable diffusion / VITON),룩코,https://www.wanted.co.kr/wd/256995
267516,프로덕트 매니저 (Retail),페이히어,https://www.wanted.co.kr/wd/267516
257689,AI ML 엔지니어,비상교육,https://www.wanted.co.kr/wd/257689
261596,[Healthacre BU] AI Engineer,삼양식품,https://www.wanted.co.kr/wd/261596
218810,AI engineer (prompt engineer),도슨티,https://www.wanted.co.kr/wd/218810
253419,AI 로보틱스 SW 품질 QA 담당자,씨메스(CMES),https://www.wanted.co.kr/wd/253419
269067,[인턴] [채널톡] AI Team Intern - speech,채널코퍼레이션,https://www.wanted.co.kr/wd/269067
239402,AI Project Manager,메이아이,https://www.wanted.co.kr/wd/239402
266751,AI 엔지니어 (2년차~7년차),에듀템,https://www.wanted.co.kr/wd/266751
271658,[AI B2B SaaS] Product Designer,코발틱스,https://www.wanted.co.kr/wd/271658
249770,AI Engineer,플랜바이테크놀로지스,https://www.wanted.co.kr/wd/249770
267074,AI Product Owner,업스테이지,https://www.wanted.co.kr/wd/267074
268838,Computer Vision SW Engineer(AI),포비콘,https://www.wanted.co.kr/wd/268838
168348,[인턴] [채널톡] AI Team Intern - NLP,채널코퍼레이션,https://www.wanted.co.kr/wd/168348
268972,농업 플랫폼 개발자 (Flutter & AI 활용) (2~5년),모두의플래닛,https://www.wanted.co.kr/wd/268972
2447,파이썬 백엔드 개발자,에임(AIM),https://www.wanted.co.kr/wd/2447
157560,딥러닝/머신러닝(AI) 개발자,스카이랩스(SkyLabs),https://www.wanted.co.kr/wd/157560
264990,AI Research Scientist,아하앤컴퍼니,https://www.wanted.co.kr/wd/264990
266521,AI 엔지니어,111퍼센트,https://www.wanted.co.kr/wd/266521
257472,AI Agent 개발자,르몽,https://www.wanted.co.kr/wd/257472
251415,MLOps Engineer (2년 이상),뤼이드(Riiid),https://www.wanted.co.kr/wd/251415
269640,AI Edge Device SW Engineer,한화비전,https://www.wanted.co.kr/wd/269640
267100,"[CHAI CRE.W] 소셜 미디어 기획자 (팀원급, 1년~3년)",차이커뮤니케이션,https://www.wanted.co.kr/wd/267100
265961,[젠틀몬스터] AI 엔지니어,아이아이컴바인드,https://www.wanted.co.kr/wd/265961
262493,[AI플랫폼팀] 백엔드 개발자,씨제이올리브영(CJ올리브영),https://www.wanted.co.kr/wd/262493
252542,UIUX 디자이너/기획,아인잡(AINJOB),https://www.wanted.co.kr/wd/252542
262480,[AI플랫폼팀]데이터사이언티스트,씨제이올리브영(CJ올리브영),https://www.wanted.co.kr/wd/262480
265710,MLOps (AI 모델 서비스화),씨앤에이아이,https://www.wanted.co.kr/wd/265710
253676,Backend Engineer (AI Assistant Platform),포티투닷(42dot),https://www.wanted.co.kr/wd/253676
259074,[AI 로보MD] 기획 및 UIUX 디자이너,아이클레이브,https://www.wanted.co.kr/wd/259074
228746,AI Engineer,자비스앤빌런즈(삼쩜삼),https://www.wanted.co.kr/wd/228746
261570,AI Data PM (AI학습 데이터 사업관리),알체라,https://www.wanted.co.kr/wd/261570
270114,Innovation Engineer,제이와이피엔터테인먼트(JYP),https://www.wanted.co.kr/wd/270114
188191,"딥러닝/머신러닝(AI) 개발자 [신입, 전문연구요원(보충역/전직) 가능]",스카이랩스(SkyLabs),https://www.wanted.co.kr/wd/188191
252507,AI 교육 플랫폼 - 시니어 서비스 기획자 (재택근무 가능),캐치잇플레이(Catch it english),https://www.wanted.co.kr/wd/252507
140278,"Software Engineer(Backend, App, Devops, Data)",에임(AIM),https://www.wanted.co.kr/wd/140278
265966,IT LAB Team Leader,제이와이피엔터테인먼트(JYP),https://www.wanted.co.kr/wd/265966
185388,UX/UI Designer,에임(AIM),https://www.wanted.co.kr/wd/185388
254012,AI서비스 서버개발자,카카오페이증권(kakaopay증권),https://www.wanted.co.kr/wd/254012
245139,AI개발 엔지니어,코가로보틱스,https://www.wanted.co.kr/wd/245139
198065,AI 엔지니어,엘리스,https://www.wanted.co.kr/wd/198065
241585,AI Engineer,라온데이터,https://www.wanted.co.kr/wd/241585
239076,법률AI 용 백엔드/인프라 개발자,넥서스에이아이,https://www.wanted.co.kr/wd/239076
233496,AI 엔지니어,지바이크(gbike),https://www.wanted.co.kr/wd/233496
272494,렌즈 구매 담당자,피피비스튜디오스(PPB Studios Co.),https://www.wanted.co.kr/wd/272494
262935,셀러 확보(Seller Acquisition Team),그립컴퍼니,https://www.wanted.co.kr/wd/262935
272564,[대전] 솔루션(웹) 개발자 (2~5년),지란지교데이터,https://www.wanted.co.kr/wd/272564
272497,콘텐츠/퍼포먼스 마케터(신입),이삼오구,https://www.wanted.co.kr/wd/272497
272755,쿠팡 온라인 MD,올릿,https://www.wanted.co.kr/wd/272755
262913,마케팅 2팀(건강 용품) 시니어 마케터,바이트랩,https://www.wanted.co.kr/wd/262913
271174,[Tech] Data Scientist - 데이터 가명화 솔루션 개발,현대오토에버,https://www.wanted.co.kr/wd/271174
270941,데이터 엔지니어 (3년 이상),워트인텔리전스,https://www.wanted.co.kr/wd/270941
271655,[미리캔버스] 프로덕트 매니저 (프레젠테이션),미리디,https://www.wanted.co.kr/wd/271655
268241,로켓펀치 BO/BD,더블에이스,https://www.wanted.co.kr/wd/268241
271287,Data Scientist (3년 이상),마켓보로,https://www.wanted.co.kr/wd/271287
272483,[잡플래닛]Data Analyst,브레인커머스,https://www.wanted.co.kr/wd/272483
270311,데이터 분석가 리드 (10년 이상),윌로그,https://www.wanted.co.kr/wd/270311
270635,OMS 영업 (팀장),헥토데이터,https://www.wanted.co.kr/wd/270635
271023,브랜드 마케터 (5년 이상),바비톡,https://www.wanted.co.kr/wd/271023
269755,디지털 마케팅 AE,엘알서울,https://www.wanted.co.kr/wd/269755
271358,Data Scientist / 머신러닝 엔지니어,휴톰,https://www.wanted.co.kr/wd/271358
271010,데이터 엔지니어,위메이드(WEMADE),https://www.wanted.co.kr/wd/271010
271870,데이터 분석가,한샘,https://www.wanted.co.kr/wd/271870
261054,퍼포먼스 마케터,겟차,https://www.wanted.co.kr/wd/261054
271652,애슬레저 슈즈 브랜드 온라인MD(5년 이상),크리스틴컴퍼니,https://www.wanted.co.kr/wd/271652
268828,글로벌 클라우드 Inside Sales Specialist,티디씨엑스코리아,https://www.wanted.co.kr/wd/268828
270948,[Tech] Database Administrator - DBMS 운영/관리 DBA,현대오토에버,https://www.wanted.co.kr/wd/270948
270601,영업 지원,퍼플페퍼,https://www.wanted.co.kr/wd/270601
271359,Data Architect & Healthcare Data Engineer,휴톰,https://www.wanted.co.kr/wd/271359
271647,재무회계 매니저,데이터드리븐,https://www.wanted.co.kr/wd/271647
269476,퍼포먼스마케터 (팀원),워즈코퍼레이션,https://www.wanted.co.kr/wd/269476
272908,데이터플랫폼 실장,빗썸,https://www.wanted.co.kr/wd/272908
271268,[SDx] Database Administrator - 스마트팩토리 DBMS 구축 및 관리,현대오토에버,https://www.wanted.co.kr/wd/271268
270632,[데이터사업부]모니터링 솔루션 개발 Java Script,위즈코어,https://www.wanted.co.kr/wd/270632
272330,데이터센터 비즈니스 모델 수립,한화시스템 ICT 부문,https://www.wanted.co.kr/wd/272330
261180,[NE:AR] 퍼포먼스 마케터,페슬(PESEUL),https://www.wanted.co.kr/wd/261180
267963,B2B 차량구독 세일즈 매니저,스칼라데이터,https://www.wanted.co.kr/wd/267963
270292,[경영기획본부] 원가회계 담당자,이그니스,https://www.wanted.co.kr/wd/270292
272551,데이터 컨설팅 프로젝트,나이스지니데이타,https://www.wanted.co.kr/wd/272551
265890,바이오 칩 개발자 (석사 이상),프로티나,https://www.wanted.co.kr/wd/265890
263304,UX 디자이너 (7년 이상),알서포트(Rsupport),https://www.wanted.co.kr/wd/263304
232305,데이터 사이언티스트(5년 이상),엑셈,https://www.wanted.co.kr/wd/232305
270858,[EnIT] Database Administrator - DBMS 운영,현대오토에버,https://www.wanted.co.kr/wd/270858
272927,고객 데이터 분석 담당자,빗썸,https://www.wanted.co.kr/wd/272927
270641,PG/VAN 결재서비스 영업 및 기획,헥토데이터,https://www.wanted.co.kr/wd/270641
269022,Software Engineer (Data) (2년 이상) 주니어,클럼엘,https://www.wanted.co.kr/wd/269022
203288,Senior Data Analyst (5년 이상),메이크스타,https://www.wanted.co.kr/wd/203288
267703,디지털마케팅 (3년 이상),청담글로벌,https://www.wanted.co.kr/wd/267703
272467,마케터,올릿,https://www.wanted.co.kr/wd/272467
261079,B2G 교육 사업 개발 시니어 [교육혁신사업팀],원티드랩,https://www.wanted.co.kr/wd/261079
270137,데이터 엔지니어 (3년 이상),카운터포인트리서치,https://www.wanted.co.kr/wd/270137
271458,"[Coupang] Senior, Data Analyst (Ads Analytics)",쿠팡,https://www.wanted.co.kr/wd/271458
272800,금융/NL2SQL 데이터 사이언티스트,다큐브(daquv),https://www.wanted.co.kr/wd/272800
272128,Data Engineer (데이터 엔지니어),에스케이렌터카(SK렌터카),https://www.wanted.co.kr/wd/272128
264715,빅데이터 백엔드 Spark 개발자,미리비트,https://www.wanted.co.kr/wd/264715
272946,경영 데이터 분석 담당자,빗썸,https://www.wanted.co.kr/wd/272946
272920,비즈니스 데이터 분석,빗썸,https://www.wanted.co.kr/wd/272920
269057,시니어 브랜드 마케터,위블링,https://www.wanted.co.kr/wd/269057
251086,Growth Marketer,아임웹,https://www.wanted.co.kr/wd/251086
272361,데이터 엔지니어,라텔앤드파트너즈,https://www.wanted.co.kr/wd/272361
269636,Sales Manager,와트(watt),https://www.wanted.co.kr/wd/269636
220545,Data Analyst (Mid-Level),와이피랩스(커넥팅),https://www.wanted.co.kr/wd/220545
269898,[한국사업자경험-KMX] Sales Lead,한국신용데이터(KCD),https://www.wanted.co.kr/wd/269898
272178,커머스 크리에이터 사업 개발,그립컴퍼니,https://www.wanted.co.kr/wd/272178
272215,CEO STAFF,선한사람들,https://www.wanted.co.kr/wd/272215
226814,[WIPPY] 그로스 마케터,엔라이즈(NRISE),https://www.wanted.co.kr/wd/226814
221990,PO Lead,월급쟁이부자들,https://www.wanted.co.kr/wd/221990
271833,프로덕트 서버 개발자,오렌지스퀘어,https://www.wanted.co.kr/wd/271833
